,id,name,popularity
14297,7043,Martin Raymond,0.6
14298,7044,Eric Pascal Chaltiel,0.6
14299,8297,Roger Avary,1.4
14300,7035,Kathryn Himoff,0.84
14301,1472,Ray McKinnon,1.128
14302,938292,Tova Stewart,0.6
14303,938309,Natasha Randall,0.6
14304,1117503,Ron Kennard,0.6
14305,1117504,Scott Knisley,0.6
14306,71872,Jeff Nichols,0.728
14307,71880,Adam Stone,0.6
14308,79415,Sophia Lin,0.6
14309,585679,Lillian Pyles,0.6
14310,928074,Chad Keith,0.98
14311,928336,Parke Gregg,0.6
14312,937895,David Wingo,0.6
14313,937957,Tyler Davidson,0.6
14314,1075111,Fabrice Colson,0.6
14315,1075112,Diana Stewart,0.6
14316,1075113,Ernst Umhauer,0.6
14317,1075114,Stéphanie Campion,0.6
14318,1075115,Bastien Ughetto,0.6
14319,2402,Claudie Ossard,0.6
14320,4387,François Ozon,1.785
14321,4403,Philippe Rombi,0.6
14322,26099,Pascaline Chavanne,0.6
14323,54287,Jérôme Alméras,0.6
14324,59398,Manuel Demoulling,0.6
14325,36067,Brad Johnson,2.2680000000000002
14326,106728,Marjean Holden,1.4069999999999998
14327,132351,John Christian Graas,0.828
14328,26283,Gerrit Graham,1.62
14329,1350891,Al Pugliese,0.6
14330,64224,Cyril O'Reilly,0.608
14331,1175479,Lisa Robins,0.6
14332,64236,David Wells,0.6
14333,94304,Larry Cedar,2.7439999999999998
14334,4058,Armin Ganz,0.6
14335,34968,Douglas Curtis,0.6
14336,51346,Don Jakoby,0.6
14337,68529,Mark Levinson,0.6
14338,91027,Kevin Rock,0.6
14339,100622,Wallace C. Bennett,0.6
14340,221809,Taylor Schilling,3.102
14341,73035,Paul Johansson,1.4
14342,56385,Grant Bowler,0.732
14343,6110,Graham Beckel,1.115
14344,29446,Armin Shimerman,0.84
14345,103330,Navid Negahban,0.698
14346,94978,Christina Pickles,1.4
14347,237527,John Aglialora,0.6
14348,81697,Nelsan Ellis,1.82
14349,81698,Michael Bunin,0.6
14350,64908,LisaGay Hamilton,1.7069999999999999
14351,81726,Lorraine Toussaint,0.7240000000000001
14352,8703,Patricia Whitcher,0.6
14353,36590,Paul Tothill,0.6
14354,36591,Jacqueline Durran,0.6
14355,95866,Billie Joe Armstrong,0.924
14356,1210612,Julian Shatkin,0.84
14357,1210613,Georgia X. Lifsher,1.4
14358,53937,Olga Merediz,0.6
14359,52475,J. Smith-Cameron,0.715
14360,176817,Tamara Torres,0.6
14361,1210610,Olivia Luccardi,0.6
14362,1210611,Darcy Fowler,0.6
14363,1314471,Krystal Phillips,0.6
14364,1316449,Kama K. Royz,0.6
14365,1441605,Emma Strachman,0.6
14366,67833,Eric Stuart,1.3880000000000001
14367,65428,Michael Haigney,0.6
14368,65430,Takeshi Shudo,0.6
14369,96744,Victoria Profeta,1.788
14370,1625206,Thampy Antony,0.6
14371,91030,Michael Mantell,0.608
14372,11892,Paul Sanchez,0.6940000000000001
14373,36093,Peggy Roeder,0.98
14374,18882,Robert Primes,0.6
14375,96745,Stephen Milburn Anderson,1.57
14376,969145,Naveen Chathappuram,0.6
14377,1094388,Jesse Voccia,0.6
14378,1094392,Lisa Essary,0.6
14379,1094395,Gary Baugh,0.6
14380,13389,Charlie Korsmo,1.581
14381,63470,Jennifer Lyons,0.84
14382,1314583,Johnny Zander,0.6
14383,13615,Harry Elfont,1.048
14384,13614,Deborah Kaplan,1.38
14385,43891,Lloyd Ahern II,1.38
14386,40471,Mark Bridges,0.6
14387,9066,Judy Garland,2.36
14388,103366,George Murphy,1.048
14389,510338,Mártha Eggerth,0.728
14390,104034,Ben Blue,1.4
14391,37448,Stephen McNally,0.6
14392,9055,Arthur Freed,0.6
14393,13982,Fred F. Finklehoffe,0.6
14394,95293,Busby Berkeley,1.048
14395,128810,Howard Emmett Rogers,0.6
14396,227511,Sid Silvers,1.1640000000000001
14397,1192600,Richard Sherman,0.6
14398,60900,Taylor Kitsch,4.274
14399,6958,Eric Zumbrunnen,0.98
14400,8412,Paul Gooch,0.6
14401,1363658,Diana Devlin,0.6
14402,572591,Bryan Johnson,0.6
14403,5825,David Tomlinson,1.129
14404,5826,Glynis Johns,1.96
14405,5827,Hermione Baddeley,0.652
14406,5828,Reta Shaw,0.6
14407,5829,Karen Dotrice,0.6
14408,5830,Matthew Garber,0.6
14409,2926,Elsa Lanchester,1.167
14410,5831,Arthur Treacher,0.84
14411,3255,Carroll Clark,0.6
14412,5834,Robert Stevenson,3.181
14413,5835,P.L. Travers,0.6
14414,5836,Bill Walsh,1.528
14415,5837,Don DaGradi,2.7939999999999996
14416,5838,Richard M. Sherman,0.6
14417,5839,Robert B. Sherman,0.6
14418,5840,Edward Colman,0.6
14419,19487,Jay Hernandez,2.588
14420,67070,Herman Osorio,0.6
14421,121453,Miguel Castro,0.728
14422,111081,Tommy De La Cruz,0.6
14423,90448,Rolando Molina,2.084
14424,119666,Soledad St. Hilaire,0.6
14425,5148,Lucinda Jenney,2.188
14426,58084,Harry J. Ufland,0.6
14427,37040,Maia Javan,0.6
14428,1607164,Rick Dallago,0.6
14429,26855,Wi Kuki Kaa,0.6
14430,26856,Tevaite Vernette,1.146
14431,13317,Robert Bolt,1.052
14432,595,Vangelis,0.6
14433,12685,Tony Lawson,0.6
14434,10496,Debbie McWilliams,0.6
14435,8308,John Graysmark,0.6
14436,26871,Louise Carrigan,0.6
14437,73781,Martin Speer,0.6
14438,73782,Russ Grieve,0.6
14439,101765,John Steadman,0.6
14440,101766,James Whitworth,0.6
14441,101768,Virginia Vincent,0.6
14442,99062,Janus Blythe,0.6
14443,101769,Lance Gordon,0.6
14444,101770,Cordy Clark,0.6
14445,64129,Peter Locke,3.063
14446,73783,Don Peake,0.6
14447,73784,Eric Saarinen,0.6
14448,1307606,Gus Schirmer,0.6
14449,1307607,Joanne Jaffe,0.6
14450,28532,Maxim Mehmet,0.84
14451,49851,Steffen Schroeder,0.6
14452,5208,Hanno Koffler,0.754
14453,20262,Tino Mewes,1.22
14454,42451,Ralph Misske,0.6
14455,12754,Roland Pellegrino,0.6
14456,8313,Jeremy Zimmermann,0.6
14457,48501,Stefan Hansen,0.6
14458,48503,Dirk Reichardt,0.6
14459,50355,Dan Maag,0.6
14460,39081,Klaus Merkel,0.6
14461,55322,Nikolai Müllerschön,0.6
14462,55323,Thomas Reisser,0.6
14463,14011,Tom Courtenay,1.393
14464,75775,Tracy Brooks Swope,0.971
14465,1434041,Ruben Rabasa,0.6
14466,1127497,William F. Matthews,0.6
14467,1525315,Don K. Ivey,0.6
14468,12644,Mitch Pileggi,2.7439999999999998
14469,72612,Camille Cooper,1.069
14470,33014,Sam Scarber,0.6
14471,106753,Richard Brooks,0.6
14472,97068,Vincent Guastaferro,1.96
14473,5141,Heather Langenkamp,1.943
14474,161938,John Tesh,0.6
14475,5712,Laura Perlman,0.6
14476,5549,Isis Mussenden,0.6
14477,11799,Gary M. Zuckerbrod,0.6
14478,14039,Cynthia Kay Charette,0.6
14479,20786,Randy Moore,0.6
14480,1507505,Alina Babak,1.421
14481,1507506,Valeriya Dmitrieva,1.38
14482,1034698,Igor Khripunov,1.38
14483,558048,Evgeniya Loza,2.2680000000000002
14484,1384662,Sergey Pokhodaev,0.98
14485,1507507,Valentin Sadiki,1.38
14486,1507508,Vladimir Seleznyov,0.6
14487,1311031,Svyatoslav Podgaevsky,0.6
14488,1405924,Non,0.6
14489,1253008,Yoshimasa Hosoya,0.6
14490,1241498,Daisuke Ono,1.052
14491,550606,Mayumi Shintani,0.6
14492,1247917,Shigeru Ushiyama,0.6
14493,1874660,Minori Omi,0.6
14494,1684760,Natsuki Inaba,0.6
14495,1251325,Tsuyoshi Koyama,0.6
14496,67475,Masao Maruyama,0.6
14497,117620,Taro Maki,0.6
14498,239858,Sunao Katabuchi,0.6
14499,1565172, ,0.0
14500,22810,Andy Nyman,1.9709999999999999
14501,22811,Daisy Donovan,1.96
14502,22969,Jane Asher,1.38
14503,17253,Oliver Curtis,0.6
14504,21342,Diana Phillips,0.6
14505,22808,Laurence Malkin,0.6
14506,22967,Share Stallings,0.6
14507,24363,Frederick Stafford,1.4
14508,24364,Dany Robin,1.008
14509,3507,Claude Jade,0.6
14510,24365,Michel Subor,0.6509999999999999
14511,10073,Karin Dor,1.4
14512,17580,John Vernon,1.6130000000000002
14513,24366,Philippe Noiret,1.39
14514,24367,John Forsythe,1.26
14515,24368,Roscoe Lee Browne,1.236
14516,2773,William H. Ziegler,0.6
14517,5736,Samuel A. Taylor,1.453
14518,12242,Jack Hildyard,0.6
14519,15851,Amy Brenneman,2.169
14520,105646,Linda Park,2.782
14521,1298380, ,0.0
14522,1653759,Eli Vargas,0.6
14523,1714881,Horacio Cerutti,0.6
14524,76010,Arie Posin,0.6
14525,223613,Matthew McDuffie,0.6
14526,24204,Julie Lynn,0.6
14527,222357,Matt Maddox,0.6
14528,1357955,Lisa Clark,0.6
14529,27643,Marco Leonardi,1.56
14530,74940,Lumi Cavazos,1.4
14531,1068840,Regina Torné,0.84
14532,553167,Ada Carrasco,0.608
14533,148189,Mario Iván Martínez,0.6
14534,976202,Claudette Maillé,0.6
14535,168176,Yareli Arizmendi,0.6
14536,104381,Joaquín Garrido,0.6
14537,1727824,Pilar Aranda,0.6
14538,1188395,Rodolfo Arias,0.6
14539,6899,Steven Bernstein,0.6
14540,22767,Alfonso Aráu,0.84
14541,85518,Laura Esquivel,0.6
14542,104393,Farnesio de Bernal,0.6
14543,234749,Carlos Bolado,0.6
14544,16170,Zach Galligan,1.4
14545,16180,Robert Picardo,1.5959999999999999
14546,16181,Haviland Morris,1.7080000000000002
14547,16182,Jackie Joseph,1.4
14548,16103,Keye Luke,0.6
14549,13589,Rosanna Norton,0.6
14550,4600,Joe Dante,1.534
14551,16154,Michael Finnell,0.6
14552,18647,Bradford Dillman,1.564
14553,197907,Paul Drake,0.6
14554,77100,Audrie Neenan,1.176
14555,14320,Jack Thibeau,0.828
14556,66200,Michael Currie,0.98
14557,21925,Albert Popwell,0.98
14558,548089,Mark Keyloun,0.6
14559,10009,Edward C. Carfagno,0.6
14560,14775,Rita M. Fink,0.6
14561,14776,Dean Riesner,0.6
14562,29578,John Barrymore,1.96
14563,29260,Wallace Beery,1.4
14564,32138,Jean Hersholt,1.38
14565,30007,Robert McWade,0.609
14566,89744,Ferdinand Gottschalk,0.6
14567,34740,Edmund Goulding,1.4
14568,27899,Vicki Baum,0.84
14569,81932,William A. Drake,0.6
14570,7505,Roddy McDowall,3.2260000000000004
14571,18648,Natalie Trundy,0.84
14572,103707,Austin Stoker,0.6
14573,4307,Claude Akins,0.7659999999999999
14574,18678,Richard Eastham,0.648
14575,2007,Lew Ayres,1.7080000000000002
14576,18677,Bobby Porter,0.6
14577,106121,Noah Keen,0.6
14578,2027,Leonard Rosenman,0.6
14579,9916,Paul Dehn,2.36
14580,12240,Pierre Boulle,2.7439999999999998
14581,13269,Arthur P. Jacobs,1.013
14582,18665,Alan Jaggs,0.6
14583,18669,J. Lee Thompson,1.59
14584,68683,John William Corrington,0.6
14585,68684,Joyce Hooper Corrington,0.6
14586,67685,Richard Carlson,1.4
14587,31169,Julie Adams,1.4
14588,54681,Richard Denning,1.048
14589,30555,Antonio Moreno,0.6
14590,56924,Nestor Paiva,1.4
14591,131057,Bernie Gozier,0.6
14592,131058,Henry A. Escalante,0.6
14593,1033086,Sydney Mason,0.6
14594,12295,Perry Lopez,1.217
14595,11030,William Alland,0.828
14596,2920,Ted J. Kent,0.6
14597,7654,Leslie I. Carey,0.6
14598,12348,Russell A. Gausman,0.6
14599,29637,Bernard Herzbrun,0.6
14600,29640,Joan St. Oegger,0.6
14601,30106,Hilyard M. Brown,0.6
14602,30130,Hans J. Salter,0.6
14603,52813,Jimmy Cliff,0.6
14604,40092,Twiggy,0.828
14605,13313,Adolph Caesar,0.6
14606,7435,David Mansfield,0.6
14607,8869,Suzy Benzinger,0.6
14608,9823,Peter Young,1.22
14609,12248,Alec Guinness,3.08
14610,3672,Peggy Ashcroft,0.6
14611,1292,James Fox,1.288
14612,78951,Victor Banerjee,1.4
14613,53517,Nigel Havers,1.96
14614,47520,Michael Culver,0.6
14615,12238,David Lean,0.7659999999999999
14616,54442,E.M. Forster,0.6
14617,154644,Una Damon,1.4
14618,14325,Derrick O'Connor,1.3559999999999999
14619,1052,Rick Alexander,0.6
14620,6878,Kevin Ishioka,0.98
14621,7775,Stephen Sommers,1.837
14622,8786,Ayelet Zurer,4.1930000000000005
14623,17093,Eduardo Noriega,1.745
14624,6208,Brigitte Broch,0.6
14625,19770,Callum Greene,0.6
14626,24179,Lynwood Spinks,0.6
14627,43141,Pete Travis,1.66
14628,52680,Barry Levy,0.6
14629,52681,Tania Landau,0.6
14630,72268,Atli Örvarsson,0.6
14631,32715,Diana Ross,0.98
14632,82702,Michael Jackson,3.987
14633,92899,Nipsey Russell,1.38
14634,77226,Theresa Merritt,0.6
14635,92900,Lena Horne,0.6
14636,52031,Mabel King,0.6
14637,937441,Thelma Carpenter,0.6
14638,937442,Stanley Greene,0.6
14639,6453,Dede Allen,0.6
14640,9051,L. Frank Baum,0.6940000000000001
14641,18755,Tony Walton,0.6
14642,32569,Kenneth Harper,0.6
14643,32718,Berry Gordy,0.6
14644,168239,Charlie Smalls,0.6
14645,29710,Bess Armstrong,2.089
14646,21475,John Putch,1.7369999999999999
14647,989,P.H. Moriarty,2.4530000000000003
14648,1296367,Dan Blasko,0.6
14649,1296368,Liz Morris,0.6
14650,1296369,Lisa Maurer,0.6
14651,21069,Randy Stone,0.6
14652,54776,Paul Eads,0.6
14653,66807,Rupert Hitzig,0.6
14654,102927,Guerdon Trueblood,1.96
14655,104876,James A. Contner,0.6
14656,9012,Jonny Lee Miller,3.8169999999999997
14657,4987,Omar Epps,1.4
14658,81295,Shane West,1.286
14659,18972,Danny Masterson,0.84
14660,11868,Sean Patrick Thomas,1.4
14661,18384,Joel Soisson,0.6940000000000001
14662,54601,W.K. Border,0.6
14663,1633,Peter Pau,0.6
14664,40269,Peter Devaney Flanagan,0.6
14665,24516,Daniel Baldwin,1.784
14666,99825,Al Lewis,1.5659999999999998
14667,37221,Penn Jillette,1.932
14668,74296,Teller,0.6
14669,83292,Peter Crabbe,0.98
14670,116778,Ebbe Roe Smith,0.6
14671,1217133,Erik Tarloff,0.6
14672,18070,Nicky Katt,1.96
14673,1217809,Rick Otto,0.6
14674,119875,Valerie Chow,2.391
14675,4732,Adam Nelson,1.214
14676,29923,Dean R. Koontz,0.6
14677,55116,Joe Chappelle,1.3230000000000002
14678,28954,David Williamson,0.6940000000000001
14679,51643,Greg Littlewood,0.6
14680,20632,Maduka Steady,0.6
14681,7438,Eve Battaglia,0.6
14682,87672,Stephen Belber,0.919
14683,6740,Luke Geissbuhler,0.6
14684,72038,Madeleine Gavin,0.6
14685,1357586,Matt Marks,0.6
14686,1357588,Sarah Mae Burton,0.6
14687,74302,Cory Hardrict,2.247
14688,982065,Vincent Leclerc,2.7439999999999998
14689,1172760,Daniel Rindress-Kay,0.98
14690,1676049,Chris Cavener,0.6
14691,928444,Isaac Marion,1.4
14692,224387,Rich Mento,0.738
14693,130223,Suzanne Cloutier,0.6
14694,189331,Laurie Webb,0.6
14695,928447, ,0.0
14696,928449,Cori Shepherd Stern,0.6
14697,959114,Nicolas Stern,0.6
14698,6408,Nick Stahl,1.9980000000000002
14699,76011,Zac Stanford,0.6
14700,1282736,William Maher,0.6
14701,76143,Ronnie Hawkins,0.6
14702,1047,Tom Rolf,0.6
14703,16329,Charles Okun,0.6
14704,10589,Denis O'Dell,0.6
14705,1497778,Emmanuel Garijo,0.6
14706,1327993,Tom Hudson,0.6
14707,1822014,Baptiste Goy,0.6
14708,1822015,Axel Devillers,0.6
14709,1515111,Barbara Beretta,0.6
14710,935705,Michael Dudok de Wit,0.6
14711,32501,Pascale Ferran,0.6
14712,1125823,Laurent Perez del Mar,0.6
14713,1125824,Céline Kélépikis,0.6
14714,1668123,Tanguy Olivier,0.6
14715,1681495,Bertrand Schutz,0.6
14716,1417,Toshio Suzuki,1.564
14717,23776,Matt King,1.4
14718,59620,Gemma Arterton,8.026
14719,5438,Richard Bridgland,0.6
14720,39726,Steve Richards,0.6
14721,56917,James Herbert,0.6
14722,63127,Steve Clark-Hall,0.6
14723,21942,Max Ryan,1.96
14724,21945,Laurence Ashley,0.6
14725,1847200,Didier Azoulay,2.134
14726,61584,John Forgeham,1.048
14727,21931,Chris Nahon,0.84
14728,21933,Happy Walters,0.6
14729,21934,Chino XL,0.6
14730,21935,Marco Cavé,0.6
14731,145131,Jacob Wysocki,1.614
14732,85177,Creed Bratton,1.094
14733,445918,Bridger Zadina,0.6
14734,167115,Mary Anne McGarry,0.6
14735,484345,Justin Prentice,1.22
14736,145132,Jenna Gavigan,1.446
14737,444032,Curtiss Frisle,0.6
14738,164938,Tara Karsian,0.6
14739,35491,Joy Dickson,0.6
14740,72643,Darrin Navarro,0.6
14741,145130,Azazel Jacobs,0.6
14742,933121,Patrick DeWitt,0.983
14743,37768,Jean-Vincent Puzos,0.6
14744,23731,Caroline de Vivaise,0.6
14745,106455,Edward G. Norris,0.6
14746,143149,Steven Peros,0.6
14747,219237,Ian Whitcomb,0.6
14748,1308445,Carrie Coon,1.1840000000000002
14749,21165,Kim Dickens,3.0589999999999997
14750,11663,Patrick Fugit,1.176
14751,83872,Casey Wilson,2.937
14752,1194205,Gillian Flynn,0.728
14753,52993,Bruna Papandrea,0.6
14754,964726,Kirk Baxter,1.96
14755,3186,Trent Reznor,0.6
14756,132157,Ezra Miller,4.246
14757,143717,Benita Robledo,0.6
14758,143718,Tilky Jones,1.614
14759,143719,Daniel Yelsky,0.6
14760,66263,Miranda Bailey,2.18
14761,132161,Richard Levine,1.686
14762,1460644,Darren Griffiths,0.6
14763,13325,Wendy Hiller,0.84
14764,13327,Nigel Davenport,1.38
14765,13328,Corin Redgrave,1.052
14766,4065,Fred Zinnemann,1.1640000000000001
14767,6604,Ralph Kemplen,0.6
14768,10011,Elizabeth Haffenden,0.6
14769,13319,William N. Graf,0.6
14770,20387,Clea DuVall,2.4130000000000003
14771,5670,Mark Friedberg,0.98
14772,121529,Léa Seydoux,2.866
14773,18177,André Dussollier,1.249
14774,1282702,Myriam Charleins,0.996
14775,130664,Audrey Lamy,0.63
14776,237881,Sara Giraudeau,0.997
14777,142694,Jonathan Demurger,1.01
14778,125411,Nicolas Gob,0.84
14779,1456035,Louka Meliava,1.286
14780,8296,Christophe Gans,1.4
14781,1460608,Emilio Ghorayeb,0.6
14782,1115296,Jeanne-Marie Leprince de Beaumont,0.6
14783,1475684,Sandra Vo-Anh,0.6
14784,23395,Pierre Adenot,0.6
14785,30636,Thierry Flamand,0.6
14786,934173,David Mazouz,2.668
14787,5887,Catalina Sandino Moreno,1.9369999999999998
14788,23229,Carice van Houten,6.335
14789,123879,Matthew Nable,1.5659999999999998
14790,1494506,Breanne Hill,3.193
14791,210829,Karolina Wydra,1.8130000000000002
14792,1259762,Emjay Anthony,1.4
14793,992078,Vera Miao,0.98
14794,565421,Mark Henry,0.6
14795,132876,Brad Peyton,1.797
14796,66740,Jonathan Chibnall,0.98
14797,1128347,Bill Boes,1.38
14798,67560,Todd E. Miller,0.6
14799,1178366,Jason Garner,0.6
14800,1350459,Gary Warshaw,0.6
14801,42909,Mona May,0.6
14802,1401855,Lisa Norcia,0.6
14803,12517,Freddie Jones,2.18
14804,1821,Michael Elphick,1.469
14805,11282,John Standing,0.7859999999999999
14806,3930,Phoebe Nicholls,1.4
14807,5629,Freddie Francis,0.6
14808,750,Maggie Cartier,0.6
14809,15901,Jonathan Sanger,0.6
14810,197057,Melanie Kinnaman,1.62
14811,162927,John Shepherd,0.98
14812,1212555,Shavar Ross,1.4
14813,745,Richard Young,0.6
14814,94182,Marco St. John,1.4
14815,98583,Juliette Cummins,0.6
14816,1238682,Carol Locatell,0.84
14817,1213030,Vernon Washington,0.6
14818,176352,Caskey Swaim,0.6
14819,58819,Anthony Barrile,0.98
14820,58822,Danny Steinmann,0.98
14821,58826,Stephen L. Posey,0.6
14822,158054,David Cohen,0.6
14823,1062262,Stanislav Boklan,0.6
14824,49491,Jeff Burrell,0.6
14825,1372330,Anton Sviatoslav Greene,0.6
14826,1132702, ,0.0
14827,1045993,Oleg Primogenov,0.6
14828,1619846,Вероніка Шостак,0.6
14829,1313022,Oles Sanin,0.6
14830,1313029,Maxim Asadchiy,0.6
14831,100600,Deborah Harmon,1.7080000000000002
14832,1025796,Mildred Brion,0.6
14833,78619,David L. Lander,0.728
14834,8871,John G. Wilson,0.6
14835,15014,Peter Jamison,1.048
14836,51298,Dax Shepard,1.7080000000000002
14837,52793,Anthony 'Citric' Campos,0.6
14838,52795,Sonny Castillo,0.6
14839,52796,Kevin McAfee,0.6
14840,52797,Robert Musgrave,0.6
14841,182680,Michael McCafferty,0.6
14842,17403,Mike Judge,1.739
14843,52803,Etan Cohen,2.18
14844,52804,Elysa Koplovitz Dutton,0.6
14845,128645,Archie Panjabi,1.3359999999999999
14846,1190654,Hugo Johnstone-Burt,1.052
14847,1050248,Art Parkinson,0.6
14848,211800,Colton Haynes,2.675
14849,12613,Gretchen Davis,0.6
14850,12617,Yvette Rivas,0.6
14851,13064,Nina Henninger,0.6
14852,10862,Dominic Purcell,3.577
14853,143382,Mark Berry,0.6
14854,115788,Paul Michael Lévesque,2.149
14855,4768,Lynn Harris,0.6
14856,20478,Gabe Nevins,0.98
14857,20480,Taylor Momsen,2.275
14858,20481,Jake Miller,0.6
14859,20479,Daniel Liu,0.6
14860,56768,Lauren McKinney,0.6
14861,56769,Grace Carter,0.6
14862,56770,Jay 'Smay' Williamson,0.6
14863,56771,Oliver Garnier,0.828
14864,56772,Winfield Jackson,0.6
14865,56773,Dillon Hines,0.6
14866,1134,Marin Karmitz,0.6
14867,20477,Blake Nelson,0.6
14868,20485,Chapin Simpson,0.6
14869,20486,David Allen Cress,0.6
14870,20487,Neil Kopp,0.6
14871,20488,Nathanaël Karmitz,0.6
14872,240609,Sheldon Peters Wolfchild,0.6
14873,65529,Irene Bedard,1.4
14874,240610,Leroy Peltier,0.6
14875,65874,Xavier Koller,0.6
14876,194030,Darlene Craviotto,0.6
14877,69526,Lisa Day,0.6
14878,1476808,Gillian L. Hutshing,0.6
14879,1867813,Kathryn F. Galan,0.6
14880,8303,Don Carmody,1.66
14881,9153,Gemma Jackson,0.6
14882,108046,Polina Filonenko,0.84
14883,108048,Olga Shuvalova,1.96
14884,584042,Yuliya Aleksandrova,1.2009999999999998
14885,584043,Donatas Grudovich,0.6
14886,584044,Anastasiya Zabadaeva,0.6
14887,584045,Olga Lapshina,0.6
14888,584046,Alexey Bagdasarov,0.6
14889,143745,Inga Strelkova-Oboldina,0.828
14890,584047,Garold Strelkov,0.6
14891,108049,Valeriya Gay Germanika,0.6
14892,1204711,Yuriy Klavdiev,0.6
14893,142503,Alexandr Rodionov,0.6940000000000001
14894,1155559,Alisher Khamidkhodjaev,0.6
14895,1804026,Yuliya Batalova,0.6
14896,238621,Ivan Lebedev,0.6
14897,85064,Tara Ellis,0.6
14898,85066,Finn Atkins,1.286
14899,85067,Jumayn Hunter,0.6
14900,70517,Thomas Turgoose,0.84
14901,85068,James Burrows,0.6
14902,85070,Lorraine Bruce,0.6
14903,1689038,Tom Gill,0.6
14904,40819,Richard Pryke,0.629
14905,57583,Christian Colson,0.6
14906,63306,James Watkins,0.6
14907,64047,Richard Holmes,0.6
14908,75116,Nick Wall,0.6
14909,117218,Lisa Chugg,0.6
14910,88496,Charlie Ray,6.028
14911,179830,J. Kyle Manzay,0.6
14912,123557,John Dossett,0.6
14913,140253,Talia Balsam,1.128
14914,57772,Jonah Meyerson,0.6
14915,5393,Chad Fischer,0.6
14916,21968,Ezra Swerdlow,0.6
14917,72264,Tim Orr,0.98
14918,66218,Jennifer Flackett,1.791
14919,66219,Mark Levin,1.1
14920,66513,Jeffrey Harlacker,1.4
14921,52888,Paul Ritter,1.693
14922,230681,Pip Carter,0.6
14923,9162,Lorna McGowan,1.614
14924,40813,Gillian Dodders,1.1640000000000001
14925,2222,Beau Bridges,2.792
14926,41249,Tess Harper,1.393
14927,54044,Patrika Darbo,1.094
14928,33496,Molly McClure,0.6
14929,87009,Del Shores,0.6
14930,24487,Christophe Malavoy,0.6
14931,25854,Lucas Belvaux,0.6
14932,28149,Christiane Minazzoli,0.6
14933,39523,Jean-Louis Maury,0.98
14934,19069,Claude Chabrol,1.54
14935,25852,Gustave Flaubert,0.6
14936,19086,Jean Rabier,0.6
14937,19169,Monique Fardoulis,0.6
14938,19167,Matthieu Chabrol,0.6
14939,19070,Corinne Jorry,0.6
14940,24823,Michèle Abbé-Vannier,0.6
14941,69344,Dana Hill,0.652
14942,92086,Tracey Gold,1.4
14943,1217195,Tina Yothers,0.6
14944,2081,George Murdock,1.72
14945,9168,Alan Parker,1.54
14946,1153105,Reem Abdullah,0.84
14947,1153106,Waad Mohammed,0.6
14948,1153107,Abdullrahman Algohani,0.6
14949,1160690,Ahd,0.6
14950,1160691,Sultan Al Assaf,0.6
14951,1160692,Dana Abdullilah,0.6
14952,1160693,Rehab Ahmed,0.6
14953,1160694,Rafa Al Sanea,0.6
14954,1160695,Sara Aljaber,0.6
14955,1160696,Noura Faisal,0.6
14956,3941,Andreas Wodraschke,0.6
14957,27072,Lutz Reitemeier,0.6
14958,142165,Suzana Peric,0.98
14959,966923,Thomas Molt,1.094
14960,1088579,Haifaa al-Mansour,0.9229999999999999
14961,1160689,Peter Pohl,0.6
14962,24305,Julie White,1.7
14963,72985,Ramón Rodríguez,2.7439999999999998
14964,103554,Isabel Lucas,3.338
14965,5545,K.C. Hodenfield,0.6
14966,9987,Ian Bryce,2.7439999999999998
14967,585012,James Abourezk,0.6
14968,6449,Warren Beatty,2.273
14969,585013,Chip Berlet,0.6
14970,227966,Stephen Vittoria,0.6
14971,17380,Jay Chou,3.721
14972,587,Edward James Olmos,2.925
14973,124645,Chad L. Coleman,0.6
14974,35172,Robert Clotworthy,0.6
14975,201,Michel Gondry,1.176
14976,908,Michael Tronick,1.055
14977,9343,Owen Paterson,1.96
14978,54734,Evan Goldberg,1.4
14979,1069919,Sergei Astahov,0.6
14980,236543,Yuriy Kara,1.4
14981,121427,Richard Romancito,0.6
14982,15721,Jon Lormer,0.84
14983,19139,Jack Colvin,0.6
14984,14094,Harry Stradling Jr.,0.98
14985,16759,Martha Hyer,1.166
14986,40170,E. Preston Ames,0.6
14987,52025,Laurence Rosenthal,0.6
14988,562919,Charles Portis,0.6
14989,181575,Brandt Wille,0.6
14990,78589,RuPaul,2.184
14991,55541,Eddie Cibrian,1.286
14992,14702,Cathy Moriarty,2.7439999999999998
14993,226344,Joel Michaely,0.6
14994,59466,Jamie Babbit,0.648
14995,45589,Dakota Blue Richards,1.875
14996,3309,Augustus Prew,0.972
14997,11317,Natascha McElhone,3.7969999999999997
14998,1504321,Tamás Tóth,0.6
14999,1128572,György Szathmári,0.6
15000,1128573,George Mendel,0.6
15001,62115,Michael Webber,0.6
15002,970,Celestia Fox,2.705
15003,9148,Brian Donovan,1.22
15004,36697,Gábor Csupó,0.9470000000000001
15005,23861,Michael Cowan,0.6
15006,23863,Jason Piette,0.6
15007,31516,Victor Hadida,0.6
15008,52378,Péter Miskolczi,0.6
15009,582512,Anna Chipovskaya,4.513999999999999
15010,30405,Sergey Gazarov,2.2680000000000002
15011,120243,Aleksey Gorbunov,0.6940000000000001
15012,93331,Dmitri Nazarov,1.96
15013,150734,Aleksey Panin,1.22
15014,23437,Yury Poteenko,0.6
15015,1030310,Aleksey Andrianov,0.6940000000000001
15016,1030311,Nikolai Kulikov,0.6
15017,1167225, ,0.0
